prefix,n_spins,JZ,h,meanEnergy,stdEnergy,meanEnergyVariance,stdEnergyVariance
ising,6,1,85.0,-509.93714925492975,0.002791341619320224,0.0046141330701518785,0.00031651007478135216
ising,6,1,86.0,-515.9303397725037,0.002881588804975061,0.005227506531651768,0.0003275340256447359
ising,6,1,87.0,-521.9099160601628,0.0026919810967339602,0.004616586769970394,0.0003089395222346573
ising,6,1,88.0,-527.93332013636,0.0028209988735158446,0.004657009542435309,0.0003140173275590367
ising,6,1,89.0,-533.9401476627163,0.002819780866470584,0.004808446389900802,0.00033117538204886267
ising,6,1,90.0,-539.9377684168637,0.0029659004353394334,0.004787477926643246,0.0003572248412879213
ising,6,1,91.0,-545.9392111038918,0.00273306276436789,0.004286847725666766,0.0003130722485830391
ising,6,1,92.0,-551.93896241777,0.0028396527143049106,0.004559615932881493,0.00029368346509841647
ising,6,1,93.0,-557.9191174461728,0.0029612306194478355,0.00458436862176234,0.0003384457762294391
ising,6,1,94.0,-563.9393674656643,0.002564500199094677,0.004433505788388028,0.00030347873192518006
ising,6,1,95.0,-569.931984433271,0.0026498075879203,0.0045487821325854595,0.00032313841794929675
ising,6,1,96.0,-575.9500493172781,0.0027911067464961906,0.004515818670927216,0.00029889072344891363
ising,6,1,97.0,-581.9422330830864,0.002786164445690919,0.005075109980371877,0.00033466709453027583
ising,6,1,98.0,-587.9333764747696,0.0027718636163615636,0.004384417693108219,0.0002958348658368408
ising,6,1,99.0,-593.9297089749609,0.003064693194174334,0.0052307372775626726,0.0003204910483859546
ising,6,1,0.001,-8.001826504344733,2.136885170309065e-05,2.5297626447394377e-07,2.774562586166431e-08
ising,6,1,0.011193877551020408,-8.020148283759617,0.0002578171268410827,3.5195351179396724e-05,3.519514869141735e-06
ising,6,1,0.021387755102040815,-8.031588117658458,0.008067168925306144,0.032178483575664156,0.03200736157873712
ising,6,1,0.03158163265306123,-8.056342408203449,0.0007402000941994191,0.0003090160223621867,2.858812353931466e-05
ising,6,1,0.041775510204081635,-8.065032980851115,0.008086432894488243,0.03244907399637377,0.03182226685683735
ising,6,1,0.051969387755102035,-8.085580983772282,0.008085304714567495,0.0326041353084332,0.03183671873356667
ising,6,1,0.06216326530612245,-8.103221130769933,0.008125505966593696,0.0328840086588433,0.03177129663087693
ising,6,1,0.07235714285714286,-8.133849669792506,0.001380819876769978,0.001081352655384679,0.00012337448012957384
ising,6,1,0.08255102040816327,-8.150293929222606,0.001659627342224621,0.0017639389151917237,0.00017354488088643287
ising,6,1,0.09274489795918367,-8.175907217240887,0.0014334115066405371,0.0012917363299410505,0.0001800834090983365
ising,6,1,0.10293877551020407,-8.187642549937985,0.002172771167343622,0.0025172674445681736,0.00026050209858499143
ising,6,1,0.1131326530612245,-8.20526685714866,0.008164519760905424,0.03378054459806418,0.03148366481431821
ising,6,1,0.12332653061224493,-8.236066277490359,0.00168739802522866,0.0015797053003783904,0.00023398150760882083
ising,6,1,0.13352040816326533,-8.252815739259585,0.0021850797518776443,0.0025224194017943813,0.0003553625785617091
ising,6,1,0.1437142857142857,-8.27183103329127,0.0020601828789652814,0.0024002123366202773,0.0002857425191241478
ising,6,1,0.15390816326530612,-8.285885253519101,0.008338768798357961,0.034352492204284296,0.031206290492918093
ising,6,1,0.16410204081632654,-8.303997951120449,0.002626326230821703,0.003986182887921489,0.0003760523452445697
ising,6,1,0.17429591836734695,-8.330606682840916,0.0025675049637033484,0.0037032770318717427,0.00048285448960187115
ising,6,1,0.18448979591836734,-8.35568629724897,0.0021303548567415728,0.0026629575387333414,0.0004005387028069643
ising,6,1,0.19468367346938772,-8.379520944624774,0.0018947253695954685,0.0020995717813622333,0.000388605191352533
ising,6,1,0.20487755102040814,-8.389504785164348,0.0030203548447624517,0.004364617659264311,0.0005972923020597076
ising,6,1,0.21507142857142855,-8.396780209636486,0.008458523782989119,0.035715732000374284,0.031316171675552375
ising,6,1,0.22526530612244897,-8.432008642613663,0.008270858050446752,0.03483672736186815,0.030932598069548452
ising,6,1,0.2354591836734694,-8.456123575116369,0.0028116084562496545,0.004589203494719432,0.0008427600727743475
ising,6,1,0.24565306122448985,-8.470692035076187,0.0033203778079472024,0.006647894134404326,0.0010086005728635852
ising,6,1,0.25584693877551024,-8.498398786843394,0.0029644991328309123,0.0049931953324477175,0.0010737733025861188
ising,6,1,0.26604081632653065,-8.508573513759888,0.0026766622002237198,0.004641907253207745,0.0004666301509705935
ising,6,1,0.276234693877551,-8.520548995071781,0.015073845119731628,0.11507487235575892,0.11064237533424856
ising,6,1,0.2864285714285714,-8.553736291029987,0.002774823936734455,0.005749128419463982,0.0007940524596367713
ising,6,1,0.29662244897959184,-8.581968682615397,0.0026346230316413714,0.003647302485041526,0.0008408990895740382
ising,6,1,0.30681632653061225,-8.594123777510298,0.0029167543575350035,0.0046219524525433035,0.0006372147033796167
ising,6,1,0.31701020408163266,-8.621616512236635,0.0023483846875648217,0.0030480083436491487,0.0005501004924645791
ising,6,1,0.3272040816326531,-8.630991503988593,0.003380425964392152,0.006538051761669851,0.0008676056841686741
ising,6,1,0.3373979591836735,-8.655019144790876,0.002662061195810159,0.004507074789487516,0.0006489333702911262
ising,6,1,0.3475918367346939,-8.677983544490214,0.002524197583135868,0.003832474198951041,0.0005313553763709181
ising,6,1,0.3577857142857143,-8.707701041976755,0.0016581613516278432,0.0013046160919605143,0.000266884020497773
ising,6,1,0.3679795918367347,-8.703929999274965,0.008626340661157044,0.04027479989843476,0.03115030959812705
ising,6,1,0.3781734693877552,-8.73114950385385,0.008324641171304086,0.03488600556364229,0.03081951557599819
ising,6,1,0.3883673469387755,-8.746575861764226,0.01153401300410917,0.0662532719696704,0.04358456827913105
ising,6,1,0.3985612244897959,-8.774516463437749,0.008193652638456615,0.03378503469071765,0.031196511940689946
ising,6,1,0.4087551020408163,-8.790612348534498,0.011352982641717418,0.06552447606975996,0.04366501581797879
ising,6,1,0.4189489795918368,-8.823037928152395,0.0018429020119559737,0.001906470623565857,0.00022363040594383047
ising,6,1,0.4291428571428572,-8.84456260135259,0.0024916147481317697,0.0034560555836929433,0.000596366788698838
ising,6,1,0.4393367346938776,-8.863303675779232,0.00805133223370114,0.032118858496724675,0.03103795485608708
ising,6,1,0.44953061224489793,-8.882362367052874,0.0024152874780896606,0.0032301353170092915,0.0004537544395422324
ising,6,1,0.4597244897959184,-8.911039523621284,0.001843796271502569,0.0020513203609315205,0.00044088922033045454
ising,6,1,0.4699183673469388,-8.922649437855164,0.008068473903139623,0.03221463633375322,0.0301367898257168
ising,6,1,0.4801122448979592,-8.935160786098931,0.005967745324313635,0.01755723738013085,0.00476769412129728
ising,6,1,0.4903061224489797,-8.970353076746525,0.002079167939784487,0.002375175967252616,0.00048317324045957786
ising,6,1,0.5005,-8.993994304011428,0.0018388133735728809,0.0020546935327134456,0.0006665629974137436
ising,6,1,0.5106938775510205,-9.006132927525883,0.00805958135370322,0.03235012658695137,0.030590249532771792
ising,6,1,0.5208877551020409,-9.020532739680315,0.014135487622275298,0.09885768984732768,0.09690819229255686
ising,6,1,0.5310816326530613,-9.054064812684686,0.0024697214969791894,0.003065124403329225,0.0009011629213960851
ising,6,1,0.5412755102040817,-9.074360838250449,0.0013884499076335464,0.001146203123420774,0.0001977004295731605
ising,6,1,0.551469387755102,-9.096627460558958,0.001951395689032989,0.002014216013191469,0.0006655230313303341
ising,6,1,0.5616632653061224,-9.116180796333035,0.0014836549324483584,0.0012787459097803842,0.000264056064511785
ising,6,1,0.5718571428571428,-9.130402950988362,0.007938463066937707,0.031373928976938234,0.03025248475174787
ising,6,1,0.5820510204081633,-9.160083030582571,0.0009689913406684561,0.000569324789216701,0.00019802718020553702
ising,6,1,0.5922448979591837,-9.164883078674162,0.008487631705997721,0.03618389294865346,0.03062130501024268
ising,6,1,0.6024387755102041,-9.192383977726754,0.001508492698471574,0.0015245299565703938,0.0001695383009357443
ising,6,1,0.6126326530612245,-9.222897833574876,0.0007188731845604718,0.0003348648155001419,0.00010504408806726521
ising,6,1,0.6228265306122449,-9.235601651828883,0.0028252545721574734,0.004809341180684573,0.0018440545992298427
ising,6,1,0.6330204081632653,-9.26100463783137,0.0009532066570655882,0.0006179458666400518,0.00013548053739419506
ising,6,1,0.6432142857142857,-9.276114207687197,0.0028714306285213403,0.00409459466935082,0.0012136107324442447
ising,6,1,0.6534081632653062,-9.299087315308027,0.0011777781309872486,0.0007423092927574431,0.00012252675591306245
ising,6,1,0.6636020408163266,-9.304262407068814,0.011139963368237835,0.061449289898407804,0.041848487872607476
ising,6,1,0.673795918367347,-9.34370214446098,0.0011980381176723393,0.0007789067182954737,0.0002401545342725675
ising,6,1,0.6839897959183674,-9.33703146109588,0.013244150051889565,0.09239677795632584,0.05022015205164708
ising,6,1,0.6941836734693878,-9.372628329282335,0.0038054455564193197,0.009177097058039067,0.0028365408308285494
ising,6,1,0.7043775510204082,-9.403502975307338,0.0013954469704985557,0.0011383018167745646,0.0003239049276808406
ising,6,1,0.7145714285714286,-9.423268273175255,0.0007876624269254707,0.00036717826392809033,4.545252993793434e-05
ising,6,1,0.724765306122449,-9.44275549523762,0.0012287136375182025,0.0008243472625033104,0.0001878864365462058
ising,6,1,0.7349591836734695,-9.463235257722893,0.001664271573307242,0.0015237517890709055,0.00040460816612859893
ising,6,1,0.7451530612244899,-9.47135798310472,0.013068716723210777,0.08575339483622764,0.08469169124911954
ising,6,1,0.7553469387755103,-9.494785804067917,0.01294540759080553,0.08301967132735637,0.08214930890137458
ising,6,1,0.7655408163265306,-9.528381958595576,0.0006055981323931318,0.00023150589555031664,4.9282918726408305e-05
ising,6,1,0.775734693877551,-9.548374185763844,0.0010943023841703885,0.000642069194759327,0.0002638636586253357
ising,6,1,0.7859285714285714,-9.566827438717027,0.0008055373459713448,0.00043448069705992687,6.357766398451672e-05
ising,6,1,0.7961224489795918,-9.588293242290709,0.0008469913671363254,0.0003704794587991394,7.60374100422855e-05
ising,6,1,0.8063163265306122,-9.601982510291528,0.007572701149117939,0.02839992809320304,0.027379561905901326
ising,6,1,0.8165102040816327,-9.629029044446762,0.0008607347602706619,0.00045461448698255096,0.00010630405431415116
ising,6,1,0.8267040816326531,-9.651132605947739,0.00045996923134542785,0.0001665160667356704,3.409315183942827e-05
ising,6,1,0.8368979591836735,-9.666367999374904,0.0011090602780787458,0.0008618524976628352,0.00011867551582993752
ising,6,1,0.8470918367346939,-9.691650099934652,0.0006850541815029065,0.0003002449145507746,0.0001480981812996052
ising,6,1,0.8572857142857143,-9.715216310852016,0.001436227953581397,0.0013383600679109254,0.000595680633574979
ising,6,1,0.8674795918367347,-9.724031105196339,0.007733694505686732,0.02997360250189736,0.029349930188134248
ising,6,1,0.8776734693877551,-9.752830831384886,0.0004950573319353851,0.00015549249705143101,3.089126251320622e-05
ising,6,1,0.8878673469387756,-9.76425140457983,0.007537052379978404,0.028235118569441837,0.027921830312837684
ising,6,1,0.8980612244897959,-9.791081824939013,0.0008739255510939409,0.00040618019788973256,7.684748408167301e-05
ising,6,1,0.9082551020408164,-9.814389690396805,0.0006889347029426469,0.0002678964194235224,0.00014981493123291463
ising,6,1,0.9184489795918368,-9.835010071496102,0.0009943851750155682,0.0005353440754413319,0.00016885061255627443
ising,6,1,0.9286428571428572,-9.854879050813498,0.000791177654413847,0.00037819418641653183,0.00012720443995284513
ising,6,1,0.9388367346938776,-9.868107898565317,0.003552740285351858,0.0072053143236095,0.0025933879093117587
ising,6,1,0.9490306122448979,-9.897801461533078,0.00021892447246723212,0.00011597279441855971,3.0194709086129324e-05
ising,6,1,0.9592244897959183,-9.914470781666562,0.001241690910684722,0.0012370273743517208,0.00038730336038073093
ising,6,1,0.9694183673469388,-9.935810772432518,0.0006630725140560381,0.0003289823468947981,7.283160972780014e-05
ising,6,1,0.9796122448979592,-9.954496977743114,0.0011425391171702957,0.0007551396958976465,0.00023493334282699875
ising,6,1,0.9898061224489796,-9.978863784316111,0.0005629656937993495,0.0004768464973102117,0.00026168888025406175
ising,6,1,1.0,-9.983353156465427,0.012110239238986372,0.0733057568428172,0.07148200902501767
ising,10,1,2.0,-27.983937313407754,0.01140353795812881,0.06426825897584917,0.04524504064355798
ising,10,1,3.0,-29.614698017599714,0.032949834933916455,2.3733243522975243,0.18811326346830284
ising,10,1,4.0,-35.17003399728686,0.04304347710168373,1.8197037706125574,0.3545728454892039
ising,10,1,5.0,-47.23352775495816,0.021693420189314364,0.29883220130164573,0.02057250057020027
ising,10,1,6.0,-58.282363927685964,0.015928388983909254,0.19214837223946993,0.01230703244381807
ising,10,1,7.0,-68.28321955200737,0.012436017619937113,0.10581651077037144,0.00787948871063918
ising,10,1,8.0,-78.56954677090101,0.012113124583960829,0.09588047435820099,0.006127628152508271
ising,10,1,9.0,-88.83804800794113,0.010905072143880043,0.07300796510503171,0.005040551767874489
ising,10,1,10.0,-99.10827662276039,0.012039678746564716,0.09335218647579382,0.0061710266113772835
ising,10,1,11.0,-108.8418952312065,0.011441595092343076,0.07856486781391415,0.003952472282248926
ising,10,1,12.0,-119.04742696945584,0.011689598885742558,0.07742286426675196,0.004429827024082413
ising,10,1,13.0,-129.09049061455408,0.011549012808324585,0.08214374179864507,0.005062988032375343
ising,10,1,14.0,-139.10971451710265,0.011622009085316552,0.07759361135916795,0.0046094937762007826
ising,10,1,15.0,-149.1014451874754,0.010351209779046812,0.05970107107072047,0.0032871214913368137
ising,10,1,16.0,-159.2299426766423,0.011095260773397812,0.0640481972438372,0.004364558620325522
ising,10,1,17.0,-169.2917057292678,0.011187818854086304,0.06672047378233507,0.004380169219546027
ising,10,1,18.0,-179.36447917971282,0.009887580583363224,0.054262930433552944,0.00358436013696772
ising,10,1,19.0,-189.40325823480757,0.010111309642388717,0.05403608731189469,0.0034841641084817038
ising,10,1,20.0,-199.30407194227777,0.009290930035218246,0.043172954031800756,0.002578773421726474
ising,10,1,21.0,-209.41035076363937,0.009189876749699767,0.04891293622160881,0.002769274533084188
ising,10,1,22.0,-219.33145163223247,0.009190141433707479,0.04306427392010405,0.0023145493414683774
ising,10,1,23.0,-229.42615526487077,0.00800319343474544,0.03627388972487536,0.00220535465910907
ising,10,1,24.0,-239.48203020850528,0.007777317656623678,0.03337576853538965,0.002051643597261171
ising,10,1,25.0,-249.43314006586465,0.008405684326135122,0.03584944181095165,0.0023955158591002683
ising,10,1,26.0,-259.4746922251985,0.007980606518936844,0.03367485305440182,0.0020444359650598444
ising,10,1,27.0,-269.524025479891,0.007388780909196006,0.03131293303330826,0.0018435159710557076
ising,10,1,28.0,-279.55204183637557,0.0073454885753977866,0.030703997471856113,0.0018647695716199316
ising,10,1,29.0,-289.6604741650461,0.007050843115360032,0.027927293982633963,0.00205103510098992
ising,10,1,30.0,-299.58484836607016,0.0075393990023473545,0.028264771468508164,0.0018271063319979129
ising,10,1,31.0,-309.58474630787896,0.007001865658168006,0.025627888736803765,0.0018717850486725726
ising,10,1,32.0,-319.64460170477304,0.0068754570115036545,0.025501110961648973,0.0016916299457024565
ising,10,1,33.0,-329.6133430897523,0.0060269272523924,0.021739428558739615,0.0014353049210416374
ising,10,1,34.0,-339.638215021699,0.006120333271768132,0.0204809522567048,0.0011822592155676694
ising,10,1,35.0,-349.6606042124471,0.006639295750595844,0.023639786037658848,0.0015554035745526907
ising,10,1,36.0,-359.6192385897317,0.006199421863602468,0.021413206854052787,0.0013753713282819505
ising,10,1,37.0,-369.7003698575009,0.0058111274933825025,0.01911163464687228,0.0012381690884919366
ising,10,1,38.0,-379.6932325167464,0.005974695718977588,0.02015761141241183,0.001162915606200594
ising,10,1,39.0,-389.72445592942915,0.005813242424191493,0.018200378661111474,0.0012443500494559497
ising,10,1,40.0,-399.6636797024455,0.005527636516182257,0.015972419463203377,0.0009012272515436721
ising,10,1,41.0,-409.6603752476445,0.005748201850764223,0.018017463727340456,0.0010981386573076521
ising,10,1,42.0,-419.7231407216936,0.005178793207231541,0.01645126976179579,0.0009629424048823814
ising,10,1,43.0,-429.70369303117127,0.0049733115459658535,0.015552789721848407,0.0009232164774736027
ising,10,1,44.0,-439.68588226314677,0.0050696353336529875,0.01461039478068148,0.0008649348388948154
ising,10,1,45.0,-449.7145807019227,0.00527815766776302,0.015545633334292316,0.0009683920841860117
ising,10,1,46.0,-459.72270397268335,0.00502387566383283,0.016009632218528115,0.00097904227857139
ising,10,1,47.0,-469.7105172712963,0.005201270318657867,0.015429450982615498,0.0009754702891524348
ising,10,1,48.0,-479.7162827395392,0.004633653537115834,0.014263084893147007,0.0009133357730339549
ising,10,1,49.0,-489.71655885970875,0.004529115899545147,0.013036499618437461,0.0007768344094149852
ising,10,1,50.0,-499.6949324380678,0.0047825165043637345,0.01429783571244161,0.0009720878601701764
ising,10,1,51.0,-509.79412459952573,0.004895290216448046,0.013290177108806353,0.000899561842119353
ising,10,1,52.0,-519.7743415634811,0.005005601093227021,0.014645575901516345,0.000959600562691873
ising,10,1,53.0,-529.7438893807534,0.004613717377573656,0.012151860612744102,0.0008089544667901181
ising,10,1,54.0,-539.7844131584668,0.004201705758968501,0.0118326030515024,0.0007090144968492561
ising,10,1,55.0,-549.7700884936302,0.004933240740941825,0.01283520682532839,0.0007513517917786773
ising,10,1,56.0,-559.75063117893,0.004841458951069807,0.013548021946965437,0.000754101142344804
ising,10,1,57.0,-569.7864573918056,0.004145880367414795,0.011010727603354458,0.0006648166504948589
ising,10,1,58.0,-579.7991702074253,0.004461605128249478,0.01227096162728266,0.0007370829896497262
ising,10,1,59.0,-589.7808742178299,0.004609583992680793,0.011839539516579452,0.0007285406682264787
ising,10,1,60.0,-599.7912301320196,0.004406293938564593,0.011523076581700318,0.0006392565505178734
ising,10,1,61.0,-609.7604008575042,0.0040884994075946314,0.010419677238636729,0.0006456884243427915
ising,10,1,62.0,-619.7879779034175,0.0045531373729976185,0.012772560160553816,0.0008952803284601928
ising,10,1,63.0,-629.765020795229,0.004315815767656819,0.011605830567693362,0.0007414754509831135
ising,10,1,64.0,-639.7867423358412,0.005448847982717938,0.014887611386083495,0.0008458431354847478
ising,10,1,65.0,-649.7866520594132,0.004224509576620957,0.011256837458213438,0.0006107879765960013
ising,10,1,66.0,-659.7645706778865,0.004244312542002204,0.010207028964039196,0.0005400783939815715
ising,10,1,67.0,-669.8167095249888,0.004252496602981284,0.011686361294507265,0.0007844546395439158
ising,10,1,68.0,-679.8307802436423,0.004021196855519742,0.01096198054789847,0.0007326916449601275
ising,10,1,69.0,-689.8007640218129,0.004332157992563169,0.010852557794583034,0.0006601881578311142
ising,10,1,70.0,-699.7931658546256,0.00412770129032308,0.010079408268736177,0.0005883649805724479
ising,10,1,71.0,-709.8058448374586,0.004376024473332859,0.011605738429285343,0.0006943703670453515
ising,10,1,72.0,-719.8190206612032,0.004155830523471874,0.011333766200852354,0.0006320971775825792
ising,10,1,73.0,-729.8118193051298,0.003992655645997085,0.009944010390521129,0.0005936617510469491
ising,10,1,74.0,-739.8282362071411,0.0043475106847911706,0.011325605066227516,0.000654683247249046
ising,10,1,75.0,-749.823476853591,0.004057902627851196,0.010325199360545819,0.0005634528172650802
ising,10,1,76.0,-759.8504110233351,0.0038283768869725302,0.009287436968514928,0.0005087626583615007
ising,10,1,77.0,-769.8073681162823,0.004082471140288329,0.01065157544579641,0.0006215614579330633
ising,10,1,78.0,-779.8682156388779,0.004161496928951515,0.010679792840510755,0.0010552367508774865
ising,10,1,79.0,-789.8398428940213,0.0035043100774301496,0.008936727506718607,0.0004548273052007664
ising,10,1,80.0,-799.8427902591145,0.004204280225445835,0.010772002933131276,0.0007262255298807765
ising,10,1,81.0,-809.8327737741402,0.004057231311934075,0.010323998421209178,0.0006381503659285823
ising,10,1,82.0,-819.8208154250883,0.003776705042865178,0.011277695030075427,0.0006357634295079657
ising,10,1,83.0,-829.827030378473,0.003914712081108671,0.010147409725655268,0.0006248013209143046
ising,10,1,84.0,-839.8590058430239,0.003974468459850818,0.008862917501349963,0.000769557260090068
ising,10,1,85.0,-849.846209397072,0.003318515521123783,0.008505539664353117,0.0005682741231654814
ising,10,1,86.0,-859.8514810889607,0.004169504888553295,0.010010875119159886,0.0005800364160237207
ising,10,1,87.0,-869.8554013838784,0.0038725618100695033,0.010073001872352425,0.0006809242445926616
ising,10,1,88.0,-879.8188194754971,0.0037276272047046355,0.009737705598650458,0.0005004784804605291
ising,10,1,89.0,-889.8338494794862,0.0039176499653900305,0.00971606619970997,0.000673162182939612
ising,10,1,90.0,-899.8626735010982,0.004188447854103771,0.01023518505472108,0.0007189074887606129
ising,10,1,91.0,-909.8539652497311,0.004107870191205921,0.010322871254018134,0.0005608103447987836
ising,10,1,92.0,-919.8662494874839,0.004049070170932228,0.009109569223309546,0.0005410559031725827
ising,10,1,93.0,-929.8544269138649,0.003484768972902501,0.007983069766946932,0.00044676591100345974
ising,10,1,94.0,-939.8778786385251,0.004043990050386893,0.010106128428144331,0.0006335713896715108
ising,10,1,95.0,-949.8588339733349,0.0035279022911107066,0.00858997040356123,0.0005026240031347353
ising,10,1,96.0,-959.8664079586517,0.0038147298142534296,0.009696003589535299,0.0006667837648862182
ising,10,1,97.0,-969.8612689460342,0.003476495663179328,0.008453503241708342,0.0005503504794487234
ising,10,1,98.0,-979.8670581451006,0.003692812856445096,0.00929521282372365,0.0005647962512802541
ising,10,1,99.0,-989.8497407953223,0.0037909684950270164,0.009727061020580062,0.0006824736053838626
ising,10,1,0.001,-21.986370967641705,0.011404948155688094,12.25175680090854,0.18208289408591374
ising,10,1,0.011193877551020408,-23.999066941369612,0.02414924804626481,0.2887456374534327,0.2881340747552076
ising,10,1,0.021387755102040815,-24.0267327188958,0.016042791309410713,0.12739878557272552,0.12714952008721242
ising,10,1,0.03158163265306123,-24.032638101890253,0.022251273186907596,0.2531756830377535,0.17525341599766905
ising,10,1,0.041775510204081635,-24.00177010827646,0.04162170834268081,0.6252230923910658,0.32277351139746546
ising,10,1,0.051969387755102035,-24.04068212655216,0.030208194222661484,0.49905236923857166,0.2347405365552111
ising,10,1,0.06216326530612245,-24.07361739079886,0.026580768026206517,0.37314073797426833,0.2065902848193656
ising,10,1,0.07235714285714286,-24.03385339964656,0.039645929449615015,0.8585568917063512,0.30277926504667485
ising,10,1,0.08255102040816327,-24.11902471393334,0.027055048259815105,0.36921485788442515,0.20951218127981464
ising,10,1,0.09274489795918367,-24.154995847111525,0.02190735800793873,0.2453417088755663,0.16987387350710245
ising,10,1,0.10293877551020407,-24.111593814219603,0.036963999452927755,0.7259717931117454,0.2812423619330724
ising,10,1,0.1131326530612245,-24.194919644723047,0.022164756541426158,0.24269080612413996,0.1709354260591191
ising,10,1,0.12332653061224493,-24.232288042167895,0.015612762788222425,0.12109676909794219,0.12075924578883168
ising,10,1,0.13352040816326533,-24.25290928367296,0.015591727249925856,0.12041256848650873,0.12013029816263572
ising,10,1,0.1437142857142857,-24.223143122692036,0.03513679808278433,0.6332936643570349,0.33736167046162713
ising,10,1,0.15390816326530612,-24.29230802246783,0.015508435339597027,0.11905328959799812,0.11882035273247381
ising,10,1,0.16410204081632654,-24.28281160445789,0.026491748487770698,0.3542167541289318,0.2008656936158597
ising,10,1,0.17429591836734695,-23.35337582923072,0.03073236527937262,6.804864471979811,0.17091250227001806
ising,10,1,0.18448979591836734,-24.38009689854583,0.015697004113613067,0.12531672029196017,0.11774422270321433
ising,10,1,0.19468367346938772,-24.385055058833863,0.01540513070760013,0.11843652136160972,0.11664769126616875
ising,10,1,0.20487755102040814,-24.298114039732624,0.04031825956348451,0.9213086987761194,0.2970057314239176
ising,10,1,0.21507142857142855,-24.430142955699928,2.011575734524552e-09,3.495382719549551e-14,1.0182212703450237e-15
ising,10,1,0.22526530612244897,-24.405329494646107,0.025469508902103866,0.34282281501127787,0.19001234453663554
ising,10,1,0.2354591836734694,-23.549123665438245,0.009008479718324105,6.416316089437373,0.1392786752245883
ising,10,1,0.24565306122448985,-24.48063705185938,0.01514630006102545,0.11393656920290138,0.1133561471179021
ising,10,1,0.25584693877551024,-24.51422492024203,0.00041874938626390557,0.00040031410990002883,3.617245617705308e-05
ising,10,1,0.26604081632653065,-24.492046570825792,0.025793815461263653,0.3361967672583281,0.19054611602479243
ising,10,1,0.276234693877551,-23.62152806661333,1.0813549820252697e-09,6.066562204490461,1.4093237647271219e-08
ising,10,1,0.2864285714285714,-24.557884193759456,0.01497407189083484,0.11099032789386229,0.11077316697361159
ising,10,1,0.29662244897959184,-24.586693080300023,0.014974029565681177,0.11172475022102017,0.11041238201111084
ising,10,1,0.30681632653061225,-24.599460756735596,0.0148930877568895,0.10984834961794038,0.10958142790961917
ising,10,1,0.31701020408163266,-24.603014851190984,0.02103328084182435,0.21894353190584817,0.15342639618504966
ising,10,1,0.3272040816326531,-24.629181280337477,0.021047621421343192,0.21753689207352653,0.15279217636290032
ising,10,1,0.3373979591836735,-24.6645221828465,0.01477432894526668,0.10833084995130256,0.10788404452723674
ising,10,1,0.3475918367346939,-23.77401712474076,0.008064516973159712,5.971572468523068,0.13522223754541637
ising,10,1,0.3577857142857143,-24.69694808991069,0.0208069394251997,0.2154873407853985,0.1505399891280697
ising,10,1,0.3679795918367347,-24.706668726906553,0.02036338436413626,0.21190956447616024,0.14674647744259542
ising,10,1,0.3781734693877552,-24.67308105685968,0.03265889061337218,0.6297689450001879,0.23121052367956849
ising,10,1,0.3883673469387755,-24.66430255270753,0.047717248997308816,0.8294528829337777,0.33409707703357383
ising,10,1,0.3985612244897959,-24.742654069672803,0.028319130426609475,0.4160234265365693,0.2008830623456906
ising,10,1,0.4087551020408163,-24.816449452338738,0.0001586443746471937,3.7703093269423815e-05,5.01447400816171e-06
ising,10,1,0.4189489795918368,-24.8193640032599,0.024315318558254615,0.3202310482871235,0.1721766294078853
ising,10,1,0.4291428571428572,-24.85556503911627,0.014416703137252842,0.10431647866468066,0.10275373742052313
ising,10,1,0.4393367346938776,-24.865155114425548,0.014359363005064378,0.10218119680387057,0.10186250202261996
ising,10,1,0.44953061224489793,-24.841795604398193,0.027163467779915133,0.4033610026820554,0.18982438043301308
ising,10,1,0.4597244897959184,-24.905174832221636,0.014275306024461006,0.10087330274080994,0.10067593635962031
ising,10,1,0.4699183673469388,-24.901710322939863,0.027423896428557085,0.4038547292932489,0.1885940457710478
ising,10,1,0.4801122448979592,-24.91832458623593,0.024311256722952913,0.29819021813619184,0.16912154595048595
ising,10,1,0.4903061224489797,-24.96856468254633,0.014156850573393743,0.09935890409419913,0.09900602405520964
ising,10,1,0.5005,-24.902223791474015,0.04637310691311622,0.6815804077550714,0.315549669581066
ising,10,1,0.5106938775510205,-24.96227148185588,0.026703491783220994,0.390968242023664,0.18317939218866525
ising,10,1,0.5208877551020409,-25.013932785664043,0.019508156713155117,0.19479934220738623,0.13465876157537174
ising,10,1,0.5310816326530613,-25.00825728306681,0.026540802525538743,0.3854164402750378,0.18131120392401778
ising,10,1,0.5412755102040817,-24.988292446209606,0.035001776752164745,0.7140429647156995,0.2942859387884533
ising,10,1,0.551469387755102,-25.10439213996683,0.00024996102270060923,6.139789224601517e-05,1.022905983749735e-05
ising,10,1,0.5616632653061224,-25.129580942599624,0.0007569519826780694,0.001980031502522696,0.00023160008394660487
ising,10,1,0.5718571428571428,-24.9916595821172,0.042230437437697166,1.0194156339188307,0.2769050980734635
ising,10,1,0.5820510204081633,-25.137160562916186,0.019491213030630502,0.18772279589466512,0.13220336973489819
ising,10,1,0.5922448979591837,-25.1165402037071,0.028604468476188742,0.46691161266392023,0.19035693858232233
ising,10,1,0.6024387755102041,-25.1777886153662,0.019374503282609708,0.18545212190933127,0.13061906604559753
ising,10,1,0.6126326530612245,-25.211968794611735,0.013658812670765937,0.09236303047741745,0.09217729078846494
